2025-02-28 19:00:28 | CARD_CREATION | Card: ADM-ADM-001-20250228-Jf+K1hKvGFac | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_MODIFICATION | Card: TEST-DEC-1740760951902 | User: TEST-ADMIN | Outcome: SUCCESS | modification_details: Added access to room 301 | system_info: Windows 11 | detailed_timestamp: 2025-02-28T23:42:31.9026434 | thread_name: Test worker | memory_usage_mb: 17 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-02-28 23:42:31 | ACCESS_ATTEMPT | Card: TEST-DEC-1740760951907 | Location: TEST-ROOM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-02-28T23:42:31.9076422 | thread_name: Test worker | memory_usage_mb: 17 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADM-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:42:31 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:42:31 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: SUCCESS
2025-02-28 23:42:31 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:42:31 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:42:31 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250228 | Location: Floor: LOW | Outcome: FAILURE
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: ADM-ADMIN-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: EMP-EMP-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:31 | CARD_CREATION | Card: VIS-VIS-001-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:32 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-02-28 23:42:32 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification_details: Added HIGH floor access
2025-02-28 23:52:32 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-02-28 23:42:32 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-02-28 23:42:32 | CARD_CREATION | Card: STA-STD-123-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:32 | CARD_CREATION | Card: SEC-SEC-456-20250228-UAK+dEVMrYdH | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-02-28 23:42:32 | CARD_CREATION | Card: TES-COMP-789-20250228 | User: SYSTEM | Outcome: SUCCESS
2025-02-28 23:42:32 | CARD_CREATION | Card: TES-COMP-789-20250228-iUzlY5a3KNSx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification_details: Added HIGH floor access
2025-03-01 17:56:57 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: TEST-DEC-1740826017288 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:46:57.2908381 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-02 01:46:57 | CARD_REVOCATION | Card: TEST-DEC-1740826017288 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-02T01:46:57.2908381 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:46:57 | CARD_MODIFICATION | Card: TEST-DEC-1740826017293 | User: TEST-ADMIN | Outcome: SUCCESS | modification_details: Added access to room 301 | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:46:57.2938376 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:46:57 | ACCESS_ATTEMPT | Card: TEST-DEC-1740826017294 | Location: TEST-ROOM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:46:57.294841 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:46:57 | CARD_CREATION | Card: STA-STD-123-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: SEC-SEC-456-20250301-oZolKRV9CWHx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: TES-COMP-789-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:46:57 | CARD_CREATION | Card: TES-COMP-789-20250301-McU5B6yhkYhR | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification_details: Added HIGH floor access
2025-03-01 17:57:59 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: TEST-DEC-1740826079969 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:47:59.9722389 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-02 01:47:59 | CARD_REVOCATION | Card: TEST-DEC-1740826079969 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-02T01:47:59.9722389 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:47:59 | CARD_MODIFICATION | Card: TEST-DEC-1740826079973 | User: TEST-ADMIN | Outcome: SUCCESS | modification_details: Added access to room 301 | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:47:59.9748458 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:47:59 | ACCESS_ATTEMPT | Card: TEST-DEC-1740826079975 | Location: TEST-ROOM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:47:59.9758423 | thread_name: Test worker | memory_usage_mb: 14 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:47:59 | CARD_CREATION | Card: STA-STD-123-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: SEC-SEC-456-20250301-oZolKRV9CWHx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: TES-COMP-789-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:47:59 | CARD_CREATION | Card: TES-COMP-789-20250301-McU5B6yhkYhR | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250301 | Location: Floor: LOW | Outcome: SUCCESS
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: ADM-ADMIN-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: EMP-EMP-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: VIS-VIS-001-20250301 | Location: Floor: LOW | Outcome: FAILURE
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADMIN-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: ADM-ADM-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: TEST-CARD-002 | User: TEST-ADMIN | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_MODIFICATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS | modification_details: Added HIGH floor access
2025-03-01 17:58:42 | CARD_REVOCATION | Card: TEST-CARD-003 | User: TEST-MANAGER | Outcome: SUCCESS
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: TEST-CARD-001 | Location: TEST-LOCATION | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: TEST-DEC-1740826122401 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:48:42.4037577 | thread_name: Test worker | memory_usage_mb: 13 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-02 01:48:42 | CARD_REVOCATION | Card: TEST-DEC-1740826122401 | User: TEST-SUPERADMIN | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-02T01:48:42.4037577 | thread_name: Test worker | memory_usage_mb: 13 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:48:42 | CARD_MODIFICATION | Card: TEST-DEC-1740826122405 | User: TEST-ADMIN | Outcome: SUCCESS | modification_details: Added access to room 301 | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:48:42.4057607 | thread_name: Test worker | memory_usage_mb: 13 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:48:42 | ACCESS_ATTEMPT | Card: TEST-DEC-1740826122406 | Location: TEST-ROOM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:48:42.4067476 | thread_name: Test worker | memory_usage_mb: 13 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:48:42 | CARD_CREATION | Card: STA-STD-123-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: SEC-SEC-456-20250301-oZolKRV9CWHx | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: TES-COMP-789-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:48:42 | CARD_CREATION | Card: TES-COMP-789-20250301-McU5B6yhkYhR | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:51:12 | CARD_CREATION | Card: ADM-ADM-001-20250301-NBC0dTKHMD/H | User: SYSTEM-SECURE | Outcome: SUCCESS
2025-03-01 17:51:12 | CARD_CREATION | Card: ADM-ADM-001-20250301-NBC0dTKHMD/H | User: SYSTEM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:51:12.5863956 | thread_name: main | memory_usage_mb: 6 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:51:12 | CARD_CREATION | Card: MAN-MGR-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:51:12 | CARD_CREATION | Card: MAN-MGR-001-20250301 | User: SYSTEM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:51:12.5884021 | thread_name: main | memory_usage_mb: 6 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:51:12 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:51:12 | CARD_CREATION | Card: EMP-EMP-001-20250301 | User: SYSTEM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:51:12.590406 | thread_name: main | memory_usage_mb: 6 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
2025-03-01 17:51:12 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS
2025-03-01 17:51:12 | CARD_CREATION | Card: VIS-VIS-001-20250301 | User: SYSTEM | Outcome: SUCCESS | system_info: Windows 11 | detailed_timestamp: 2025-03-01T17:51:12.5914149 | thread_name: main | memory_usage_mb: 6 | system_version: 10.0 | java_version: 21.0.6 | application_version: 1.0.0
